Time (s), Force (mN), hv_set (V), hv_vm (V), hv_err (V), lv_set (V), lv_vm (V), lv_err (V), cm_w1 (uA), cm_w2 (uA), cm_w3 (uA)
2596486.36455150, -0.458733, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.36705150, -0.458733, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.36955150, -0.458733, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.37205150, -0.842447, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.37455150, -0.953743, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.37705150, -1.078416, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.37955150, -0.286953, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.38205150, 1.118619, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.38455150, 1.329208, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.38705150, 1.500040, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.38955150, 1.051849, 1000, 1000, 0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.39205150, -0.253191, 1000, 1000, -0, 0.79, 0.83, -0.04,  0,  0,  0
2596486.39455150, -1.170166, 1000, 1000, -0, 0.79, 0.84, -0.05,  0,  0,  0
2596486.39705150, -0.925245, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2596486.39955150, -0.692656, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2596486.40205150, 0.860122, 1000, 1001, -1, 0.79, 0.84, -0.05,  0,  0,  0
2596486.40455150, 1.700321, 1000, 1001, -1, 0.79, 0.85, -0.05,  0,  0,  0
2596486.40705150, 1.124714, 1000, 1002, -2, 0.79, 0.85, -0.06,  0,  0,  0
2596486.40955150, 0.993262, 1000, 1002, -2, 0.79, 0.85, -0.05,  0,  0,  0
2596486.41205150, 0.606942, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
2596486.41455150, 0.220621, 1000, 1002, -2, 0.79, 0.84, -0.05,  0,  0,  0
